"nombre_barrio","cliente"
Primavera,-1.96866E+18
Primero de Mayo,-1.03552E+17
Colseguros Andes,"6.13531E+18"
Urbanización San Juaquín,-7.95453E+18
El Calvario,-5.87699E+17
San Vicente,-1.98532E+17
Unicentro Cali,-7.15235E+18
Calima,-6.63085E+18
Champagnat,"3.17773E+18"
Ville Grande,"2.70463E+18"
Ulpiano Lloreda,-7.50847E+18
Urbanización Militar,-8.99371E+18
Chipichape,-3.82565E+18
La Fortaleza,"4.86405E+18"
Ciudad Capri,"2.50474E+18"
Unidad Residencial Santiago de Cali,"3.66158E+18"
Unidad Residencial Santiago de Cali,-7.48731E+18
La Alianza,-5.46391E+18
La Flora,-4.57148E+18
Lili,-7.84689E+18
Buenos Aires,"3.02198E+18"
San Pedro,-7.89169E+18
Nueva Floresta del Ict,-8.02925E+17
Urbanización Ciudad Jardín,"4.79863E+18"
Urbanización San Juaquín,"8.12337E+18"
San Pedro,-2.5954E+18
El Gran Limonar,-4.0294E+18
Lili,"1.65853E+18"
Chipichape,-7.49993E+18
Unicentro Cali,-1.69343E+18
Lili,-1.64492E+18
Chapinero,"8.49859E+18"
Las Granjas,"1.59583E+18"
El Troncal,-5.48327E+18
Unicentro Cali,-1.04622E+18
Unidad Residencial Santiago de Cali,"2.39405E+18"
San Nicolás,"6.45568E+18"
San Vicente,-9.02899E+18
Nápoles,-7.19035E+18
Ciudad Capri,"3.0877E+18"
Urbanización San Juaquín,"2.873E+18"
Urbanización San Juaquín,-3.37466E+17
Prados del Norte,"1.19878E+18"
Urbanización San Juaquín,-5.93681E+18
El Sena,"2.23082E+18"
La Rivera,-6.02418E+18
El Sena,"6.45682E+18"
Nueva Floresta del Ict,"7.62573E+18"
El Troncal,-1.65749E+18
San Pedro,-9.06744E+18
Santander,-6.73201E+18
San Pedro,-1.40869E+18
El Cedro,-6.27795E+18
Lili,"9.08825E+18"
Prados del Norte,"1.88935E+18"
San Fernando Nuevo,-1.44979E+18
El Gran Limonar,-2.34432E+18
Los Parques,"1.54759E+18"
El Cedro,"3.04549E+18"
San Pedro,-1.80227E+18
Urbanización Militar,"4.07732E+18"
Calima,"4.02283E+18"
Versalles,"2.33848E+18"
Urbanización Ciudad Jardín,"2.62123E+18"
San Fernando Nuevo,"4.89686E+18"
Promociones Populares,"3.99371E+18"
Ciudad Capri,-7.74406E+18
El Calvario,-8.68918E+18
San Pedro,"6.53403E+18"
San Pedro,-3.18459E+18
Lili,-2.15919E+18
El Sena,-2.8011E+17
Versalles,-4.05088E+18
La Flora,-2.65648E+18
Unicentro Cali,"6.50162E+18"
Versalles,"7.57252E+18"
Santa Teresita,-3.60523E+18
Chapinero,-5.22619E+18
Santander,"5.78216E+17"
Santa Teresita,"8.2484E+17"
Chipichape,-8.78022E+18
San Vicente,-3.98584E+18
El Cedro,-5.32917E+18
Urbanización Ciudad Jardín,"7.74005E+18"
San Fernando Nuevo,-6.13655E+18
Los Parques,"6.31584E+18"
Urbanización San Juaquín,"8.35655E+18"
Ciudadela Paso Ancho,-4.65186E+18
Chipichape,"1.57353E+18"
Primavera,-7.16508E+18
Unidad Residencial Santiago de Cali,"1.21411E+18"
Urbanización San Juaquín,"3.85246E+18"
El Gran Limonar,-5.85559E+18
Parcelaciones Pance,-1.94623E+18
Urbanización Tequendama,-8.54086E+18
Urbanización Militar,-2.85709E+17
San Pedro,"1.64039E+18"
Urbanización Militar,"1.30899E+18"
Ciudad 2000,"1.79029E+18"
El Sena,-6.26693E+18
Junin,-4.5822E+18
Urbanización Ciudad Jardín,-1.12998E+18
San Vicente,-1.77735E+18
San Vicente,-4.66143E+17
Chipichape,-8.07794E+18
Santa Mónica Residencial,"4.40772E+18"
Saavedra Galindo,"4.54179E+18"
El Calvario,-9.11819E+18
Unicentro Cali,"5.06596E+18"
San Nicolás,"4.12387E+18"
Lili,-3.94583E+18
Unidad Residencial Santiago de Cali,-2.96415E+18
Ciudad Capri,-8.07958E+18
Unicentro Cali,"5.6121E+18"
Urbanización Río Lili,"7.74642E+18"
La Paz,"2.79537E+18"
Urbanización Militar,"5.10953E+17"
El Calvario,"1.57982E+18"
El Peñón,"3.00418E+18"
Unidad Residencial Santiago de Cali,-5.74551E+18
Chipichape,"4.82486E+18"
El Calvario,-4.47279E+18
San Nicolás,-4.41871E+18
Los Alcázares,"7.99658E+18"
Vipasa,-4.93109E+18
San Nicolás,-2.98735E+18
El Sena,-2.35674E+18
Villa Colombia,-3.00995E+18
Urbanización Ciudad Jardín,"2.2172E+18"
Chipichape,-4.93967E+18
El Cedro,"3.91386E+18"
Los Alcázares,-6.62962E+18
El Jardín,"2.06663E+18"
Prados del Norte,"5.61047E+18"
Unidad Residencial Santiago de Cali,-7.35985E+18
Urbanización Ciudad Jardín,-3.66147E+18
El Guabal,"6.20944E+18"
San Vicente,"1.09503E+18"
Ciudad Córdoba,"5.00903E+18"
San Pedro,"5.83727E+18"
Junin,"2.31144E+18"
Urbanización San Juaquín,"1.04829E+17"
Chipichape,-2.81776E+18
Los Guaduales,-4.18032E+18
Urbanización La Flora,"4.27336E+18"
Urbanización San Juaquín,-6.66504E+18
Urbanización La Flora,"6.58859E+18"
El Cedro,"1.9425E+18"
Versalles,"4.2511E+18"
San Vicente,-1.63884E+18
Urbanización Ciudad Jardín,"1.5348E+18"
San Pedro,"1.83505E+18"
Julio Rincón,"4.09369E+17"
Los Alcázares,"1.45049E+17"
Versalles,-7.61424E+18
Urbanización San Juaquín,"6.76985E+18"
Barrio Eucarístico,"4.62344E+18"
Prados del Norte,-3.55474E+18
El Calvario,"9.03088E+18"
Parcelaciones Pance,-8.83843E+18
Chapinero,-4.56361E+18
Santa Mónica Residencial,-6.27412E+18
Alirio Mora Beltrán,"3.15243E+18"
Unidad Residencial Santiago de Cali,"2.42727E+18"
El Cedro,"2.90237E+18"
San Vicente,-1.52933E+17
San Vicente,-3.50905E+18
San Vicente,"7.77554E+18"
La Merced,"6.08282E+18"
San Pedro,"1.11177E+18"
Alameda,-6.15966E+18
Chapinero,-8.60882E+18
Junin,-3.08448E+18
La Flora,"6.58592E+18"
Los Guaduales,-3.6509E+18
Los Alcázares,"6.3668E+18"
Prados del Norte,-5.02945E+18
Ciudad Capri,-9.64166E+17
Versalles,"6.86378E+18"
Urbanización Ciudad Jardín,"5.4566E+18"
El Sena,-3.90624E+18
San Vicente,"3.52878E+18"
San Pedro,-5.5232E+18
Urbanización La Flora,-7.49365E+18
Urbanización Río Lili,-3.66029E+18
El Sena,"7.20954E+18"
Unicentro Cali,-7.25913E+18
El Diamante,-2.80408E+18
Barrio Eucarístico,-1.84381E+18
Centenario,-4.78883E+18
Bretana,-7.14853E+18
El Troncal,-8.48671E+18
El Troncal,"2.27218E+18"
La Merced,"4.7197E+18"
San Fernando Viejo,"7.1821E+18"
San Vicente,"1.76705E+18"
Parcelaciones Pance,"7.1556E+18"
Urbanización San Juaquín,"5.84352E+18"
Ciudadela Paso Ancho,"3.37166E+18"
Los Parques,-4.01905E+18
El Cedro,-1.64815E+18
El Calvario,-8.18437E+18
El Sena,"8.50393E+17"
Urbanización San Juaquín,"6.79781E+18"
Alirio Mora Beltrán,"6.95493E+18"
Parcelaciones Pance,-9.31181E+17
Vipasa,"2.53921E+18"
Granada,"4.68632E+18"
Nueva Floresta del Ict,"9.47745E+17"
Los Alcázares,-1.28267E+18
El Cedro,-8.09218E+18
Urbanización La Flora,"5.37243E+18"
San Nicolás,"2.49362E+18"
Los Guaduales,"8.49646E+18"
Urbanización La Flora,"5.92782E+18"
Los Alcázares,-1.46589E+18
Calima,-9.18193E+18
La Rivera,"5.17607E+18"
Nueva Floresta del Ict,-4.66081E+18
Santa Elena,-6.88066E+18
El Gran Limonar,-1.17833E+18
Santa Mónica Residencial,-1.85287E+18
Unicentro Cali,-2.83451E+18
Urbanización Ciudad Jardín,"9.73751E+17"
San Vicente,"7.56871E+17"
Urbanización Río Lili,-5.69803E+18
José Manuel Marroquin I,"7.22821E+17"
Sucre,-6.61368E+18
Unicentro Cali,"5.36562E+18"
La Rivera,-7.45231E+18
San Luis II,"1.48776E+18"
San Vicente,"9.10643E+18"
Los Alcázares,-8.18894E+18
Los Alcázares,"3.3426E+18"
Junin,"7.29638E+17"
José M. Córdoba,-7.2596E+18
Santa Rita,-1.81149E+16
Unicentro Cali,"8.45776E+17"
El Cedro,-3.76659E+18
Versalles,"3.18866E+18"
San Nicolás,-8.34221E+18
Chapinero,"3.66729E+18"
Versalles,"2.32327E+17"
San Pedro,-5.85436E+18
Santa Mónica Residencial,-1.39976E+18
Lili,"8.25373E+18"
El Sena,-9.2813E+17
Juanambu,-3.25829E+18
Unicentro Cali,"3.55373E+18"
San Nicolás,-9.81847E+17
San Pedro,"6.19342E+18"
San Pedro,"8.8598E+16"
Charco Azul,"5.22785E+18"
El Cedro,-3.54648E+18
Urbanización San Juaquín,"2.225E+18"
Versalles,"8.9671E+18"
San Pedro,"6.76656E+18"
El Jordán,-3.28793E+18
San Vicente,"5.0381E+18"
Santa Mónica Residencial,"8.22662E+18"
Granada,-5.20554E+18
San Vicente,"9.68951E+17"
Prados del Norte,-6.93049E+17
El Cedro,"8.77375E+18"
Canaverales Los Samanes,"6.93507E+18"
San Pedro,"3.90593E+18"
Urbanización Militar,-3.86079E+18
Santander,-7.7295E+18
Versalles,"6.77837E+17"
Primitivo Crespo,-8.38458E+18
Lili,-4.19469E+18
Chapinero,"1.53922E+18"
Santa Mónica Residencial,-5.91628E+18
El Peñón,"1.73641E+17"
Urbanización La Flora,-6.7991E+17
El Cedro,"5.76704E+18"
La Merced,-2.69885E+18
San Vicente,-8.1004E+18
San Vicente,-5.41581E+18
La Merced,"1.13301E+18"
San Pedro,"6.53926E+18"
San Nicolás,-1.9907E+18
Urbanización Militar,"4.05338E+18"
San Pedro,-5.74354E+18
Urbanización Tequendama,"5.31641E+18"
Santa Mónica Residencial,-3.76573E+18
San Nicolás,-8.32164E+18
Granada,"8.04084E+18"
Villa Colombia,"8.65134E+18"
Junin,-8.1357E+18
El Cedro,-2.84831E+18
El Limonar,-2.38863E+18
Lili,-3.41267E+18
La Flora,-2.81683E+17
Ciudadela Paso Ancho,"4.24464E+18"
Ciudad Córdoba,"2.30709E+18"
El Gran Limonar,"1.189E+18"
Sucre,"7.06742E+18"
El Peñón,-6.17198E+17
San Pedro,-6.24099E+18
Urbanización Río Lili,-6.67452E+18
Urbanización Tequendama,-3.73245E+18
Bolivariano,"6.89552E+18"
Junin,"1.3208E+18"
Los Guaduales,"2.90686E+18"
San Pedro,-1.88781E+18
Santa Anita,"2.50126E+18"
Unidad Residencial Santiago de Cali,"3.8283E+18"
San Fernando Viejo,"2.82663E+18"
Santander,-6.48017E+18
Unidad Residencial Santiago de Cali,-7.96789E+18
Colseguros Andes,"2.84011E+18"
San Pedro,-2.64421E+18
Sucre,-6.40893E+18
Urbanización La Flora,-1.00477E+18
Sucre,-7.09211E+18
Prados del Norte,-9.11365E+18
El Peñón,-1.31551E+18
Urbanización Ciudad Jardín,-2.25392E+18
José M. Córdoba,-8.68077E+18
Ciudad Capri,"5.56441E+18"
Olaya Herrera,-5.52976E+17
La Merced,-1.56933E+18
El Limonar,-7.68126E+18
Urbanización Militar,"2.70415E+18"
Urbanización Militar,"2.04604E+18"
La Merced,"8.5808E+18"
El Cedro,"2.41172E+18"
Unidad Residencial Santiago de Cali,"6.34532E+18"
Ciudad Los Álamos,"3.05027E+18"
Prados del Norte,-8.53832E+18
La Merced,-1.52959E+18
El Gran Limonar,-8.60911E+18
Parcelaciones Pance,"8.78183E+18"
Ville Grande,"1.04091E+18"
El Calvario,"4.73062E+18"
Santa Mónica Residencial,"2.31338E+18"
Bretana,-2.24612E+18
San Pedro,"2.02E+18"
Urbanización Ciudad Jardín,"1.49109E+17"
Unicentro Cali,-5.42152E+17
Ciudad Córdoba,-7.80146E+18
Bolivariano,-1.50936E+18
El Gran Limonar,"8.10209E+18"
Chapinero,-4.32288E+18
El Sena,-4.24683E+18
San Nicolás,"3.47678E+18"
Urbanización Tequendama,-2.22115E+18
Junin,-4.78599E+18
San Pedro,"2.87724E+18"
Urbanización San Juaquín,"3.68573E+18"
El Peñón,-8.90646E+18
El Calvario,-1.1395E+18
Sucre,"6.47047E+18"
Urbanización Militar,-1.78683E+18
Colseguros Andes,"8.93821E+18"
San Pedro,-1.95157E+17
San Vicente,-3.84792E+17
El Cedro,"3.37716E+18"
La Hacienda,"5.53106E+18"
Santander,-7.94146E+18
San Vicente,"7.41438E+18"
Granada,-7.13764E+18
Urbanización Río Lili,"4.04899E+18"
Calima,-4.67144E+18
Jorge Isaacs,"3.4312E+18"
Urbanización San Juaquín,-6.12075E+18
El Jardín,"5.77746E+18"
La Rivera,"6.49881E+18"
Ciudad Los Álamos,-4.05487E+18
Santander,-1.20633E+18
Nueva Floresta del Ict,"1.28177E+18"
Santa Mónica Residencial,-6.04265E+18
San Nicolás,"6.30377E+18"
Prados del Norte,-7.79068E+18
Promociones Populares,-1.43978E+18
San Vicente,-2.43589E+18
San Pedro,"5.46868E+18"
San Fernando Viejo,"2.63574E+18"
Unidad Residencial Santiago de Cali,"5.01826E+18"
Mariano Ramos,"1.85988E+18"
Versalles,-3.79217E+17
San Pedro,"6.24081E+18"
Unicentro Cali,-4.84044E+18
El Troncal,-7.2396E+18
Lili,"1.16546E+18"
Santa Mónica Residencial,"7.81425E+18"
Los Cambulos,-6.80331E+18
Urbanización Militar,-6.39294E+17
El Gran Limonar,-3.87843E+18
Chipichape,-6.39348E+18
San Vicente,-8.05649E+18
San Nicolás,"7.27554E+18"
Los Comuneros II,-7.18561E+18
San Nicolás,-1.22852E+18
Calima,"8.48282E+18"
Ciudad Capri,"7.62621E+18"
Urbanización Tequendama,"1.06723E+17"
San Pedro,"6.45425E+18"
Unicentro Cali,-8.20215E+18
El Gran Limonar,"2.29279E+18"
Urbanización Ciudad Jardín,"6.61196E+18"
Santa Mónica Residencial,"2.2474E+18"
Granada,-8.06416E+18
El Troncal,-8.76802E+18
Urbanización Ciudad Jardín,-7.72494E+18
Lili,-9.16754E+18
Las Delicias,-1.04894E+18
Guayaquil,"4.86853E+18"
Urbanización La Flora,-2.79643E+17
Vipasa,-6.66752E+18
Ville Grande,-3.76583E+18
San Pedro,-1.1456E+18
San Nicolás,-3.96966E+17
Sucre,"1.66221E+18"
San Nicolás,-1.52729E+18
Unidad Residencial Santiago de Cali,"3.78578E+17"
El Sena,"9.22231E+18"
Urbanización San Juaquín,-3.95892E+18
Santa Mónica Residencial,-8.48218E+18
Chipichape,-3.10324E+18
Unicentro Cali,-2.21836E+18
El Sena,-6.8069E+17
San Vicente,"1.3916E+16"
El Gran Limonar,"5.67051E+18"
Versalles,-4.13017E+18
Caney,-5.53582E+18
Los Alcázares,"7.90613E+18"
Flora Industrial,-3.75479E+18
Santa Elena,-8.38881E+18
Urbanización Ciudad Jardín,"7.02504E+18"
Unicentro Cali,-1.00445E+17
San Vicente,"6.1763E+18"
Chapinero,"3.48015E+18"
San Vicente,"5.36686E+18"
San Antonio,"8.47698E+18"
Santa Mónica Residencial,-3.59593E+18
San Fernando Nuevo,-4.52734E+18
Unidad Residencial Santiago de Cali,-7.06066E+18
Chipichape,-4.42841E+18
Chipichape,-7.96311E+18
San Pedro,-5.71287E+17
San Vicente,"3.87E+18"
Mariano Ramos,"5.01407E+18"
Departamental,"3.69876E+18"
Urbanización San Juaquín,"5.9963E+18"
San Judas Tadeo II,"9.36793E+17"
Sucre,"4.00057E+18"
San Pedro,"8.31332E+18"
Lili,-8.50532E+18
Ciudad Capri,-7.41677E+18
Santander,"2.59014E+18"
Colseguros Andes,"6.38795E+17"
Flora Industrial,-1.12582E+18
El Sena,-3.37111E+17
Las Acacias,"3.61527E+18"
Chipichape,"6.46208E+18"
Urbanización Ciudad Jardín,-3.64899E+18
Urbanización Militar,"5.95961E+18"
Los Guaduales,"3.01259E+18"
San Antonio,"5.69373E+18"
San Fernando Viejo,-6.49228E+18
Camino Real-Joaquín Borrero,-3.12504E+18
San Nicolás,-4.46538E+16
Guayaquil,"7.79779E+18"
El Troncal,-4.75381E+18
Unicentro Cali,-4.90117E+18
Industrial,"7.82238E+18"
Los Alcázares,"8.13938E+18"
Buenos Aires,-3.51768E+18
San Pedro,-5.94975E+18
San Fernando Nuevo,"2.09049E+18"
Pampalinda,-1.15774E+18
San Vicente,-8.84323E+17
El Cedro,"8.14636E+18"
Ciudad 2000,-7.64435E+18
El Hoyo,-4.67087E+18
San Vicente,"1.55243E+18"
San Vicente,"6.05466E+18"
Urbanización Militar,-1.7264E+18
Santander,"2.17923E+18"
San Vicente,"1.44415E+18"
San Fernando Nuevo,"7.25244E+18"
Lili,"9.84136E+17"
Los Alcázares,"5.45407E+18"
San Judas Tadeo II,-1.38718E+17
Unidad Residencial Santiago de Cali,"5.20523E+18"
Vipasa,-5.62861E+18
El Sena,"8.46369E+18"
Juanambu,"6.39997E+18"
Chapinero,"5.94374E+18"
El Gran Limonar,"7.18003E+18"
Colseguros Andes,-5.72574E+17
Parcelaciones Pance,-8.00758E+18
Unicentro Cali,-2.24029E+18
Chipichape,"5.32842E+18"
El Gran Limonar,"7.38098E+18"
Versalles,"1.12205E+18"
La Merced,-4.37752E+18
Municipal,-3.44892E+18
El Jardín,"3.43294E+18"
Ciudad Los Álamos,-4.59385E+18
Cataya-El Gran Limonar,"7.02999E+18"
Unidad Residencial Santiago de Cali,"6.37592E+18"
Urbanización San Juaquín,-6.75872E+18
Unidad Residencial Santiago de Cali,"1.11177E+18"
Sucre,"1.9861E+18"
Calima,"5.02804E+18"
El Cedro,-6.49525E+17
Unicentro Cali,-7.30148E+17
El Sena,-7.29324E+18
Las Acacias,-7.64345E+18
Santa Mónica Residencial,-5.77E+18
Urbanización San Juaquín,-8.84901E+18
San Vicente,"7.68192E+18"
Ciudad Capri,-6.86068E+18
Vipasa,-4.46793E+18
Cristobal Colón,-2.80225E+18
Santa Mónica Residencial,-4.11828E+18
San Pedro,"3.53135E+18"
El Gran Limonar,"3.92777E+18"
Canaverales Los Samanes,"7.29613E+18"
Versalles,-3.6143E+17
El Jardín,"8.43994E+18"
Parcelaciones Pance,"2.92117E+18"
Unidad Residencial Santiago de Cali,"4.10351E+17"
Alto de los Chorros,-5.61054E+18
Unidad Residencial Santiago de Cali,"2.90775E+18"
Junin,-6.30372E+17
Desepaz Invicali,-3.18302E+18
Los Libertadores,"8.59158E+18"
El Troncal,-2.7048E+18
Bolivariano,"5.53506E+18"
Colseguros Andes,-7.64686E+18
San Pedro,"3.06508E+18"
El Troncal,-2.74593E+17
Urbanización Militar,"2.93133E+18"
San Fernando Nuevo,-4.68566E+17
Versalles,"9.10122E+18"
Urbanización La Flora,"4.57406E+18"
Unicentro Cali,-9.08365E+18
Unidad Residencial Santiago de Cali,"9.69902E+17"
Urbanización Ciudad Jardín,"6.64791E+18"
Sucre,-7.50471E+18
El Cedro,"5.14227E+18"
Chipichape,"6.3677E+18"
Versalles,"7.67308E+18"
Santa Rita,-4.41708E+18
Unicentro Cali,"4.81571E+18"
Versalles,"8.55593E+18"
Prados del Norte,"5.48417E+18"
Área Libre-Parque del Amor,"7.15867E+18"
San Vicente,"1.02405E+18"
Granada,"8.08968E+18"
Vipasa,-3.08931E+18
San Vicente,-3.33677E+18
Canaverales Los Samanes,-8.9733E+18
San Pedro,"1.25811E+18"
Urbanización Ciudad Jardín,-3.72051E+17
Primavera,-5.72554E+18
Lili,"6.98368E+18"
Unicentro Cali,"5.18386E+18"
El Sena,"5.22044E+18"
Versalles,-2.46182E+18
Santa Mónica Residencial,-7.78812E+18
Santander,"4.49363E+18"
El Calvario,"8.13473E+18"
San Pedro,-8.96489E+18
San Pedro,-4.4485E+18
Urbanización San Juaquín,-9.05081E+18
Alfonso Bonilla Aragón,-1.57987E+18
El Calvario,"6.98957E+18"
Chipichape,-1.0287E+18
Los Lagos,-7.14118E+18
Chapinero,-5.67183E+18
Santa Mónica Residencial,-6.00388E+18
San Pedro,"4.22691E+18"
Villa del Prado-El Guabito,-2.67145E+18
San Vicente,"1.82794E+18"
San Pedro,"4.06214E+18"
Centenario,-6.28895E+18
Urbanización Ciudad Jardín,-8.51569E+18
Unicentro Cali,-3.43844E+18
San Vicente,"1.19619E+18"
Santa Mónica Residencial,"7.10465E+18"
Camino Real-Joaquín Borrero,"7.94118E+18"
Chapinero,-4.91685E+17
San Vicente,"2.78252E+18"
San Fernando Viejo,-2.0784E+18
El Cedro,-7.52105E+18
Lili,-3.49473E+18
Chapinero,-6.18596E+18
Mayapan-Las Vegas,-4.28135E+18
Ciudad Los Álamos,-8.50225E+18
San Pedro,"3.00393E+17"
Los Cambulos,"4.43702E+17"
San Fernando Viejo,"5.95668E+18"
Sucre,"1.58493E+18"
Villa Colombia,-3.83031E+18
Los Comuneros II,"2.62515E+18"
Chapinero,-5.61585E+18
Ciudad Los Álamos,-6.99504E+18
San Pedro,-5.45599E+18
Santa Mónica Residencial,-3.74922E+18
Villa del Prado-El Guabito,"2.59183E+18"
Unicentro Cali,"7.77485E+18"
Urbanización Ciudad Jardín,-4.73818E+18
Unicentro Cali,"7.91772E+18"
Aguacatal,"7.82078E+18"
Junin,"3.21847E+18"
Ciudad Capri,-5.63949E+18
San Vicente,-4.18753E+18
Urbanización La Flora,"6.8512E+18"
San Pedro,"3.94394E+18"
Santa Mónica Residencial,"7.50534E+18"
El Cedro,"8.725E+18"
San Vicente,-4.37305E+17
Chipichape,-3.84944E+17
Los Lagos,"2.68042E+18"
Urbanización San Juaquín,"8.92639E+18"
Santa Teresita,-6.81043E+18
El Sena,"3.65055E+18"
San Pedro,-8.02548E+18
Las Acacias,"6.61414E+18"
La Merced,-2.10498E+18
Sucre,"8.75943E+18"
El Troncal,"4.83835E+18"
Villa del Prado-El Guabito,-6.1857E+18
El Sena,-3.53638E+18
Unicentro Cali,-7.23954E+18
San Vicente,"1.48494E+18"
Unidad Residencial Santiago de Cali,-6.98431E+18
San Vicente,-4.50589E+18
Unicentro Cali,"5.2475E+18"
El Sena,-1.40419E+18
San Pedro,"5.63444E+18"
El Peñón,-4.73749E+18
Ciudad Capri,-3.44681E+18
San Nicolás,-7.10295E+18
Siete de Agosto,-2.42299E+18
Nueva Floresta del Ict,-9.07564E+18
Versalles,-5.76721E+18
Granada,-8.28847E+18
El Sena,"6.63187E+18"
Parcelaciones Pance,"2.46395E+16"
Urbanización La Merced,-7.64455E+18
Unidad Residencial Santiago de Cali,"4.97138E+18"
El Cedro,-5.56673E+18
San Pedro,"8.74211E+18"
Sucre,-6.17405E+18
Ciudad Los Álamos,-8.43206E+18
La Merced,"2.20518E+17"
San Vicente,"7.66345E+18"
Santa Mónica Residencial,"3.83415E+18"
San Vicente,-4.8237E+18
San Fernando Viejo,"1.81747E+18"
San Vicente,-5.68798E+18
El Cedro,-4.65507E+18
Urbanización Ciudad Jardín,-2.88527E+18
Urbanización Ciudad Jardín,-7.99591E+18
Santa Teresita,"3.89721E+18"
Flora Industrial,"5.99126E+18"
Unicentro Cali,"2.41097E+18"
Unidad Residencial Santiago de Cali,"5.89179E+18"
Urbanización Río Lili,"2.9507E+18"
San Vicente,-6.40613E+18
San Vicente,"8.51218E+18"
Calima,"1.72836E+18"
Prados del Norte,-7.80079E+18
Las Acacias,-4.37435E+18
San Vicente,"5.44921E+18"
Urbanización Ciudad Jardín,-8.28245E+18
San Pedro,-4.42681E+18
El Calvario,-2.58212E+18
Calima,-2.80607E+18
Prados del Norte,"4.70537E+18"
San Luis II,"6.14352E+18"
San Pedro,"6.85422E+18"
Urbanización Militar,-1.37303E+18
Santa Mónica Residencial,"1.21149E+18"
Prados del Norte,"1.29062E+17"
Ciudad Córdoba,"2.6168E+18"
Urbanización Río Lili,"4.11572E+18"
San Vicente,-3.34014E+18
Lili,-7.22582E+18
Parcelaciones Pance,"7.63355E+18"
Urbanización Ciudad Jardín,"7.25935E+18"
San Fernando Nuevo,"2.27294E+18"
Juanambu,-3.5357E+18
Centenario,-1.86833E+18
San Pedro,-8.32295E+18
Vipasa,-3.47637E+18
El Sena,"4.49875E+18"
Los Alcázares,-2.86943E+17
El Gran Limonar,-1.61166E+18
Santa Teresita,"9.12678E+18"
Colseguros Andes,-4.89075E+18
Bretana,-3.72778E+17
Santa Mónica Residencial,-8.01031E+17
Brisas de los Álamos,-1.46433E+18
Chipichape,"4.64995E+18"
El Gran Limonar,-5.42972E+18
Chapinero,"6.65985E+17"
Alfonso López II,"2.31537E+18"
Urbanización La Flora,"7.80891E+17"
Sucre,"6.94202E+18"
San Vicente,"4.55736E+18"
San Pedro,"4.39041E+17"
El Sena,"3.36393E+17"
San Pedro,"8.51355E+18"
Unidad Residencial Santiago de Cali,-4.09609E+17
Urbanización Tequendama,"1.27275E+17"
San Pedro,-2.59228E+18
Colseguros Andes,"7.8545E+18"
Santander,"9.05101E+18"
Versalles,-9.11109E+18
Sucre,"7.38364E+18"
Meléndez,-8.84432E+18
San Cristobal,"7.69008E+18"
Ciudadela Paso Ancho,-3.21743E+18
Santander,"8.39271E+18"
Nueva Floresta del Ict,-2.6466E+18
Granada,-1.10234E+18
San Vicente,"6.47529E+18"
La Merced,-4.81933E+18
Granada,-7.421E+17
Ciudad Córdoba,"6.88376E+18"
Sucre,"3.94422E+18"
La Flora,"1.79484E+17"
San Vicente,-4.53212E+18
La Paz,-4.13425E+18
San Vicente,-6.93781E+18
San Vicente,"1.87242E+18"
Pampalinda,-2.13948E+18
Junin,"4.33214E+18"
Santa Mónica Residencial,"8.74926E+18"
Prados del Norte,"6.60064E+18"
El Trebol,-8.43459E+18
Sucre,-5.90278E+18
Urbanización Tequendama,-3.02385E+18
Cataya-El Gran Limonar,-5.60748E+18
Nueva Floresta del Ict,"3.82231E+18"
Urbanización Ciudad Jardín,"7.91546E+18"
Santa Teresita,"6.53841E+18"
Urbanización La Flora,"4.89474E+18"
Laureano Gómez,-1.18584E+18
Urbanización La Flora,"3.8719E+18"
Urbanización Militar,"1.4667E+18"
San Nicolás,-6.94108E+18
Meléndez,"8.08019E+18"
San Pedro,"4.08554E+18"
Prados del Norte,"5.12886E+18"
Ciudad 2000,-3.17894E+18
Los Guaduales,-1.79816E+18
Urbanización Ciudad Jardín,-3.24395E+17
La Paz,"2.252E+18"
San Fernando Viejo,-5.79113E+18
Ciudad Córdoba,-7.6897E+18
Lili,-8.40617E+18
Chapinero,"5.67644E+18"
Ville Grande,-1.56343E+18
Urbanización Ciudad Jardín,"5.63071E+18"
Lili,"6.90876E+17"
Ciudadela Floralia,-2.46778E+18
San Pedro,-1.49116E+18
Desepaz Invicali,-6.15328E+18
Granada,-7.7945E+18
San Pedro,"6.58859E+18"
Unicentro Cali,"7.0008E+18"
Chapinero,-1.19002E+18
El Sena,"1.21214E+18"
San Fernando Nuevo,"5.85449E+16"
Prados de Oriente,-5.88274E+18
San Pedro,"2.74389E+18"
San Fernando Viejo,-1.2216E+18
San Vicente,-7.44393E+18
San Pedro,"6.36817E+18"
San Vicente,"8.54995E+18"
Calima,"7.58001E+18"
San Pedro,-6.06268E+18
Urbanización La Flora,"4.07445E+17"
San Vicente,-6.34812E+18
Los Andes,-8.40612E+18
Flora Industrial,-2.92867E+18
Alirio Mora Beltrán,-7.21437E+18
